"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_person_income"
22,43000,"RENT",7,"DEBTCONSOLIDATION","C",24000,13.85,"1",0.56,"Y",3,10.6689553946757
21,44964,"RENT",2,"EDUCATION","D",24000,16.29,"1",0.53,"Y",2,10.7136174485817
22,17352,"MORTGAGE",NA,"EDUCATION","C",2250,15.27,"0",0.13,"Y",3,9.76146305250671
24,47000,"RENT",3,"PERSONAL","F",24000,17.8,"1",0.51,"N",2,10.7579028806922
22,17400,"MORTGAGE",6,"VENTURE","B",1000,11.36,"0",0.06,"N",2,9.76422548520262
22,49000,"RENT",2,"MEDICAL","E",24000,17.56,"1",0.49,"N",4,10.7995755770928
26,60000,"RENT",0,"PERSONAL","A",24000,7.9,"1",0.4,"N",4,11.0020998412042
25,60000,"RENT",3,"PERSONAL","B",24000,10.99,"1",0.4,"N",4,11.0020998412042
21,60000,"RENT",5,"MEDICAL","B",24000,10.75,"1",0.4,"N",2,11.0020998412042
26,62004,"RENT",9,"DEBTCONSOLIDATION","A",24000,7.9,"1",0.39,"N",3,11.0349541780752
22,62400,"RENT",3,"EDUCATION","D",24000,14.84,"1",0.38,"N",2,11.0413205543575
26,65000,"RENT",10,"DEBTCONSOLIDATION","A",24000,NA,"1",0.37,"N",2,11.0821425488778
22,17760,"MORTGAGE",6,"EDUCATION","C",4975,NA,"1",0.28,"Y",3,9.78470401654616
23,59000,"RENT",5,"DEBTCONSOLIDATION","E",24000,19.69,"1",0.41,"Y",2,10.9852927228879
24,60000,"RENT",0,"VENTURE","D",24000,14.96,"1",0.4,"N",4,11.0020998412042
25,66143,"RENT",9,"EDUCATION","A",24000,6.99,"1",0.36,"N",3,11.0995743438379
24,70000,"RENT",8,"EDUCATION","B",24000,10.99,"1",0.34,"N",4,11.1562505210315
23,74000,"RENT",7,"DEBTCONSOLIDATION","B",24000,10.99,"1",0.32,"N",2,11.2118203721863
22,18000,"OWN",3,"PERSONAL","A",3000,7.9,"1",0.17,"N",4,9.7981270368783
22,75000,"RENT",6,"EDUCATION","B",24000,12.69,"1",0.32,"N",4,11.2252433925184
24,75000,"RENT",7,"HOMEIMPROVEMENT","C",24000,NA,"1",0.32,"N",3,11.2252433925184
26,69000,"RENT",0,"DEBTCONSOLIDATION","F",24000,15.83,"1",0.35,"N",3,11.1418617835794
23,78000,"RENT",4,"PERSONAL","C",24000,13.92,"1",0.31,"N",3,11.2644641056717
24,80000,"RENT",2,"MEDICAL","B",24000,10.25,"0",0.3,"N",2,11.289781913656
22,18000,"OWN",1,"HOMEIMPROVEMENT","A",3500,7.49,"1",0.19,"N",4,9.7981270368783
23,18000,"OWN",3,"EDUCATION","A",4000,5.99,"1",0.22,"N",2,9.7981270368783
22,83000,"RENT",6,"DEBTCONSOLIDATION","E",24000,19.69,"1",0.29,"N",3,11.3265958867787
21,18000,"OWN",NA,"EDUCATION","B",5000,11.11,"1",0.28,"N",2,9.7981270368783
26,1e+05,"RENT",5,"PERSONAL","C",24000,12.73,"0",0.24,"N",4,11.5129254649702
24,110000,"RENT",7,"VENTURE","D",24000,15.62,"0",0.22,"N",4,11.6082356447746
24,18000,"OWN",0,"HOMEIMPROVEMENT","A",6250,6.54,"1",0.35,"N",4,9.7981270368783
26,103872,"RENT",6,"DEBTCONSOLIDATION","G",24000,20.03,"1",0.23,"N",4,11.5509146508743
22,120000,"RENT",4,"EDUCATION","B",24000,9.91,"0",0.2,"N",4,11.6952470217642
24,124080,"RENT",4,"PERSONAL","D",24000,16.49,"0",0.19,"Y",4,11.7286817978504
24,130000,"RENT",7,"DEBTCONSOLIDATION","B",24000,11.49,"0",0.18,"N",3,11.7752897294377
25,135000,"RENT",8,"PERSONAL","B",24000,10.99,"0",0.18,"N",2,11.8130300574206
24,135000,"RENT",4,"HOMEIMPROVEMENT","C",24000,13.79,"0",0.18,"N",2,11.8130300574206
23,114750,"RENT",2,"MEDICAL","G",24000,20.03,"1",0.18,"Y",3,11.6505111279228
23,150000,"RENT",0,"EDUCATION","A",24000,7.49,"0",0.16,"N",4,11.9183905730784
23,138000,"RENT",7,"DEBTCONSOLIDATION","D",24000,16,"1",0.17,"Y",2,11.8350089641393
24,18000,"OWN",6,"PERSONAL","A",13000,7.88,"1",0.72,"N",3,9.7981270368783
26,155000,"RENT",7,"DEBTCONSOLIDATION","B",24000,10.99,"0",0.15,"N",4,11.9511803959014
24,43896,"RENT",8,"HOMEIMPROVEMENT","B",23975,NA,"1",0.55,"N",2,10.6895784787388
23,120000,"RENT",4,"MEDICAL","C",23750,13.47,"0",0.2,"N",2,11.6952470217642
24,54996,"RENT",2,"PERSONAL","B",23600,11.89,"1",0.43,"N",3,10.9150157342971
24,18000,"MORTGAGE",0,"DEBTCONSOLIDATION","B",10000,12.18,"1",0.56,"N",2,9.7981270368783
25,102000,"RENT",9,"DEBTCONSOLIDATION","C",23600,13.49,"0",0.23,"N",4,11.5327280922664
23,75000,"RENT",3,"PERSONAL","E",23575,14.5,"1",0.31,"N",4,11.2252433925184
22,18000,"OWN",2,"MEDICAL","C",4000,NA,"1",0.22,"N",2,9.7981270368783
25,18000,"MORTGAGE",1,"MEDICAL","B",4000,NA,"1",0.22,"N",3,9.7981270368783
21,18000,"OWN",5,"VENTURE","B",3375,NA,"1",0.19,"N",2,9.7981270368783
22,66960,"RENT",1,"VENTURE","A",23400,7.49,"1",0.35,"N",2,11.1118507051634
22,43385,"RENT",7,"PERSONAL","C",23000,NA,"1",0.53,"N",3,10.6778690382276
25,56544,"RENT",3,"EDUCATION","B",23000,NA,"1",0.41,"N",2,10.9427743751194
24,18000,"MORTGAGE",3,"VENTURE","C",1200,11.34,"0",0.07,"Y",4,9.7981270368783
25,63208,"RENT",9,"EDUCATION","B",23000,9.91,"1",0.36,"N",3,11.0541861544026
24,65000,"RENT",0,"HOMEIMPROVEMENT","B",23000,11.99,"1",0.35,"N",4,11.0821425488778
23,68000,"RENT",7,"EDUCATION","B",23000,9.62,"1",0.34,"N",2,11.1272629841582
22,18000,"OWN",1,"DEBTCONSOLIDATION","B",3000,9.96,"1",0.17,"N",3,9.7981270368783
25,80000,"RENT",9,"VENTURE","C",23000,NA,"0",0.29,"N",2,11.289781913656
24,88000,"RENT",1,"VENTURE","D",23000,14.54,"1",0.26,"N",2,11.3850920934603
22,58600,"RENT",5,"MEDICAL","B",22750,11.36,"1",0.39,"N",4,10.9784899755651
23,70000,"RENT",7,"DEBTCONSOLIDATION","C",22500,14.27,"1",0.32,"N",2,11.1562505210315
24,18287,"OWN",3,"HOMEIMPROVEMENT","B",3000,11.99,"1",0.16,"N",3,9.81394570387463
24,73000,"RENT",0,"VENTURE","E",22400,16.7,"1",0.31,"Y",4,11.1982147201305
23,35000,"RENT",2,"DEBTCONSOLIDATION","B",22250,12.69,"1",0.64,"N",3,10.4631033404715
25,52000,"RENT",4,"PERSONAL","B",22000,10.74,"1",0.42,"N",2,10.8589989975636
21,18701,"MORTGAGE",0,"PERSONAL","D",4200,14.11,"1",0.22,"Y",4,9.83633227734872
22,57000,"RENT",6,"EDUCATION","B",22000,9.63,"1",0.39,"N",3,10.9508065468167
25,58000,"RENT",0,"MEDICAL","C",22000,14.65,"1",0.38,"N",2,10.9681982895286
23,60000,"RENT",6,"DEBTCONSOLIDATION","B",22000,10.25,"1",0.37,"N",4,11.0020998412042
24,60000,"RENT",3,"VENTURE","C",22000,14.26,"1",0.37,"Y",2,11.0020998412042
25,18840,"MORTGAGE",5,"EDUCATION","B",3000,9.91,"1",0.16,"N",2,9.84373754813035
26,56000,"RENT",7,"MEDICAL","E",22000,17.19,"1",0.39,"N",3,10.9331069697173
22,70000,"RENT",3,"EDUCATION","B",22000,11.36,"1",0.31,"N",4,11.1562505210315
23,74064,"RENT",3,"DEBTCONSOLIDATION","B",22000,10.59,"0",0.3,"N",3,11.2126848632711
24,76597,"RENT",5,"EDUCATION","B",22000,9.25,"0",0.29,"N",2,11.2463131904709
21,19000,"OWN",5,"MEDICAL","A",6000,8.49,"1",0.32,"N",3,9.85219425814858
25,19000,"OWN",3,"DEBTCONSOLIDATION","A",4000,7.4,"1",0.21,"N",3,9.85219425814858
21,19012,"MORTGAGE",0,"DEBTCONSOLIDATION","D",3500,14.61,"1",0.18,"N",3,9.8528256377339
23,99996,"RENT",3,"DEBTCONSOLIDATION","A",22000,7.88,"0",0.22,"N",4,11.5128854641702
23,110000,"RENT",0,"PERSONAL","B",22000,NA,"0",0.2,"N",3,11.6082356447746
22,19200,"MORTGAGE",6,"PERSONAL","B",4950,11.71,"1",0.26,"N",2,9.86266555801587
24,54000,"RENT",5,"VENTURE","C",21600,13.49,"1",0.4,"N",2,10.8967393255464
22,78000,"RENT",6,"DEBTCONSOLIDATION","B",21600,11.26,"1",0.28,"N",3,11.2644641056717
24,112140,"RENT",8,"MEDICAL","A",21600,7.9,"0",0.19,"N",2,11.6275033696777
24,19200,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",7000,5.99,"1",0.36,"N",4,9.86266555801587
25,19200,"OWN",4,"EDUCATION","B",3000,11.99,"1",0.16,"N",4,9.86266555801587
24,70000,"RENT",5,"HOMEIMPROVEMENT","B",21500,9.99,"1",0.31,"N",3,11.1562505210315
24,116000,"RENT",5,"EDUCATION","D",21500,15.33,"0",0.19,"Y",3,11.6613454700885
22,31000,"RENT",5,"DEBTCONSOLIDATION","B",21250,12.42,"1",0.69,"N",3,10.3417424834673
25,47052,"RENT",5,"VENTURE","B",21250,10.99,"1",0.45,"N",2,10.7590086520803
26,19200,"OWN",0,"EDUCATION","B",9250,NA,"1",0.48,"N",2,9.86266555801587
21,35000,"RENT",3,"VENTURE","B",21000,12.53,"1",0.6,"N",4,10.4631033404715
22,19200,"MORTGAGE",6,"HOMEIMPROVEMENT","D",1400,14.91,"1",0.07,"Y",4,9.86266555801587
23,19200,"MORTGAGE",7,"MEDICAL","A",3000,NA,"1",0.16,"N",4,9.86266555801587
26,40000,"RENT",3,"MEDICAL","A",21000,6.54,"1",0.53,"N",4,10.5966347330961
25,19200,"OWN",2,"VENTURE","B",1000,NA,"0",0.05,"N",3,9.86266555801587
26,42000,"RENT",0,"MEDICAL","F",21000,17.26,"1",0.5,"Y",4,10.6454248972655
23,63000,"RENT",2,"MEDICAL","B",21000,11.36,"1",0.33,"N",2,11.0508900053737
26,19200,"MORTGAGE",5,"VENTURE","A",4000,7.51,"1",0.21,"N",4,9.86266555801587
22,59000,"RENT",2,"PERSONAL","B",21000,10.71,"1",0.36,"N",3,10.9852927228879
22,70500,"RENT",3,"PERSONAL","C",21000,13.98,"0",0.3,"Y",4,11.1633679888004
22,19200,"MORTGAGE",3,"MEDICAL","D",5000,15.33,"1",0.26,"N",3,9.86266555801587
23,80000,"RENT",3,"MEDICAL","B",21000,11.99,"0",0.26,"N",3,11.289781913656
24,84000,"RENT",8,"MEDICAL","B",21000,10.75,"0",0.25,"N",4,11.3385720778255
22,93000,"RENT",1,"EDUCATION","B",21000,9.91,"0",0.23,"N",3,11.4403547721354
26,97000,"RENT",3,"EDUCATION","C",21000,NA,"0",0.22,"Y",3,11.4824662574855
23,82000,"RENT",2,"PERSONAL","B",20900,12.69,"0",0.25,"N",2,11.3144745262464
26,50000,"RENT",7,"VENTURE","A",20500,7.49,"1",0.41,"N",3,10.8197782844103
22,19800,"OWN",1,"EDUCATION","A",2100,8.38,"0",0.11,"N",4,9.89343721668263
23,54000,"RENT",7,"PERSONAL","A",20375,7.49,"1",0.38,"N",2,10.8967393255464
24,35364,"RENT",1,"MEDICAL","B",20000,12.53,"1",0.57,"N",4,10.4734496325257
25,38000,"RENT",4,"MEDICAL","D",20000,14.59,"1",0.53,"N",4,10.5453414387085
23,32000,"RENT",3,"DEBTCONSOLIDATION","D",20000,12.61,"1",0.63,"N",4,10.3734911817819
23,20000,"MORTGAGE",2,"MEDICAL","B",6400,10.65,"0",0.32,"N",4,9.90348755253613
25,38556,"RENT",9,"PERSONAL","C",20000,11.22,"1",0.52,"Y",4,10.5598670089039
23,32900,"RENT",1,"EDUCATION","D",20000,16,"1",0.61,"N",2,10.4012279367535
24,40000,"RENT",4,"PERSONAL","B",20000,12.53,"1",0.5,"N",3,10.5966347330961
26,20000,"MORTGAGE",5,"MEDICAL","A",4800,5.99,"0",0.24,"N",3,9.90348755253613
25,42000,"RENT",2,"EDUCATION","C",20000,13.47,"1",0.48,"N",4,10.6454248972655
25,20000,"OWN",0,"PERSONAL","D",5650,15.99,"0",0.28,"Y",2,9.90348755253613
23,20000,"MORTGAGE",7,"EDUCATION","C",3625,NA,"0",0.18,"Y",3,9.90348755253613
25,38000,"RENT",9,"MEDICAL","B",20000,11.11,"1",0.53,"N",4,10.5453414387085
22,45000,"RENT",0,"EDUCATION","A",20000,7.9,"1",0.44,"N",4,10.7144177687525
24,45000,"RENT",8,"MEDICAL","E",20000,NA,"1",0.44,"N",2,10.7144177687525
23,20000,"OWN",7,"MEDICAL","A",1200,7.49,"0",0.06,"N",3,9.90348755253613
22,45000,"RENT",1,"DEBTCONSOLIDATION","C",20000,13.92,"1",0.44,"Y",3,10.7144177687525
24,39000,"RENT",5,"MEDICAL","D",20000,14.74,"1",0.51,"N",2,10.5713169251118
24,46500,"RENT",5,"EDUCATION","B",20000,10.62,"1",0.43,"N",2,10.7472075915754
22,48000,"RENT",7,"VENTURE","B",20000,10.65,"1",0.42,"N",3,10.77895628989
22,48500,"RENT",1,"VENTURE","B",20000,11.36,"1",0.41,"N",4,10.7893190769256
23,49400,"RENT",0,"EDUCATION","A",20000,6.54,"1",0.4,"N",4,10.807705703176
25,20000,"MORTGAGE",1,"VENTURE","A",4000,5.79,"0",0.2,"N",2,9.90348755253613
25,50000,"RENT",10,"DEBTCONSOLIDATION","A",20000,7.49,"1",0.4,"N",3,10.8197782844103
25,50000,"RENT",9,"EDUCATION","C",20000,13.43,"1",0.4,"N",2,10.8197782844103
22,50000,"RENT",6,"DEBTCONSOLIDATION","C",20000,13.22,"1",0.4,"N",2,10.8197782844103
24,50866,"RENT",6,"MEDICAL","B",20000,NA,"1",0.39,"N",3,10.8369500029186
25,50950,"RENT",5,"HOMEIMPROVEMENT","B",20000,11.48,"1",0.39,"N",3,10.8386000386509
24,51000,"RENT",8,"VENTURE","B",20000,10.38,"1",0.39,"N",3,10.8395809117065
22,51000,"RENT",5,"EDUCATION","B",20000,12.53,"1",0.39,"N",3,10.8395809117065
22,51000,"RENT",0,"EDUCATION","C",20000,13.47,"1",0.39,"N",2,10.8395809117065
24,51500,"RENT",6,"VENTURE","B",20000,12.21,"1",0.39,"N",4,10.8493370866518
22,46000,"RENT",2,"DEBTCONSOLIDATION","D",20000,16,"1",0.43,"Y",4,10.7363966754712
26,20000,"MORTGAGE",1,"PERSONAL","A",1500,7.74,"0",0.07,"N",3,9.90348755253613
24,52000,"RENT",8,"EDUCATION","D",20000,15.65,"1",0.38,"Y",2,10.8589989975636
22,47000,"RENT",5,"MEDICAL","D",20000,16.77,"1",0.43,"N",3,10.7579028806922
23,48000,"RENT",0,"MEDICAL","D",20000,14.96,"1",0.42,"N",3,10.77895628989
26,54996,"RENT",8,"EDUCATION","B",20000,12.18,"1",0.36,"N",4,10.9150157342971
25,55000,"RENT",3,"DEBTCONSOLIDATION","A",20000,6.91,"1",0.36,"N",3,10.9150884642146
26,49000,"RENT",0,"HOMEIMPROVEMENT","F",20000,19.79,"1",0.41,"N",3,10.7995755770928
25,55000,"RENT",0,"VENTURE","B",20000,9.88,"1",0.36,"N",4,10.9150884642146
23,55000,"RENT",5,"DEBTCONSOLIDATION","B",20000,12.53,"1",0.36,"N",2,10.9150884642146
25,55200,"RENT",7,"VENTURE","B",20000,NA,"1",0.36,"N",4,10.9187182322652
23,20004,"MORTGAGE",6,"PERSONAL","A",7125,6.99,"0",0.36,"N",2,9.90368753253879
23,57000,"RENT",3,"EDUCATION","D",20000,16.89,"1",0.35,"N",2,10.9508065468167
22,51012,"RENT",1,"PERSONAL","D",20000,17.49,"1",0.39,"Y",4,10.8398161781468
23,20004,"MORTGAGE",2,"EDUCATION","E",2500,16.82,"0",0.12,"Y",2,9.90368753253879
26,20004,"MORTGAGE",4,"HOMEIMPROVEMENT","B",3600,NA,"0",0.18,"N",2,9.90368753253879
23,58800,"RENT",7,"DEBTCONSOLIDATION","A",20000,7.66,"1",0.34,"N",3,10.9818971338867
26,59000,"RENT",10,"MEDICAL","A",20000,6.17,"1",0.34,"N",3,10.9852927228879
26,53000,"RENT",1,"PERSONAL","E",20000,16.35,"1",0.38,"Y",4,10.8780471925343
23,60000,"RENT",7,"MEDICAL","A",20000,7.9,"1",0.33,"N",2,11.0020998412042
24,54000,"RENT",2,"VENTURE","D",20000,16.49,"1",0.37,"N",2,10.8967393255464
26,20280,"MORTGAGE",5,"HOMEIMPROVEMENT","A",7000,8,"0",0.35,"N",2,9.91739045770512
24,20352,"OWN",3,"VENTURE","A",7750,6.91,"0",0.38,"N",3,9.92093446613985
25,54000,"RENT",6,"PERSONAL","B",20000,8.88,"1",0.37,"N",3,10.8967393255464
24,60000,"RENT",8,"VENTURE","A",20000,NA,"1",0.33,"N",4,11.0020998412042
23,54000,"RENT",6,"DEBTCONSOLIDATION","D",20000,14.84,"1",0.37,"Y",3,10.8967393255464
23,54000,"RENT",2,"PERSONAL","B",20000,11.12,"1",0.37,"N",2,10.8967393255464
22,60000,"RENT",4,"EDUCATION","A",20000,7.88,"1",0.33,"N",3,11.0020998412042
25,60000,"RENT",2,"EDUCATION","B",20000,NA,"1",0.33,"N",2,11.0020998412042
24,20400,"MORTGAGE",5,"DEBTCONSOLIDATION","B",5500,10.99,"0",0.27,"N",4,9.92329017983231
25,60000,"RENT",9,"EDUCATION","B",20000,NA,"1",0.33,"N",3,11.0020998412042
23,60000,"RENT",3,"EDUCATION","B",20000,12.21,"1",0.33,"N",2,11.0020998412042
25,54000,"RENT",1,"DEBTCONSOLIDATION","D",20000,14.11,"1",0.37,"N",4,10.8967393255464
24,60000,"RENT",0,"PERSONAL","B",20000,11.14,"1",0.33,"N",2,11.0020998412042
26,60000,"RENT",3,"HOMEIMPROVEMENT","B",20000,10.08,"1",0.33,"N",4,11.0020998412042
23,54504,"RENT",1,"PERSONAL","E",20000,16.7,"1",0.37,"Y",4,10.9060293724535
24,55000,"RENT",2,"VENTURE","E",20000,18.64,"1",0.36,"N",2,10.9150884642146
24,61000,"RENT",2,"HOMEIMPROVEMENT","B",20000,12.18,"1",0.33,"N",4,11.0186291431554
25,62000,"RENT",3,"MEDICAL","A",20000,6.54,"1",0.32,"N",3,11.0348896640272
24,56000,"RENT",3,"EDUCATION","D",20000,14.61,"1",0.36,"Y",4,10.9331069697173
21,56000,"RENT",4,"VENTURE","E",20000,17.39,"1",0.36,"Y",3,10.9331069697173
24,62400,"RENT",8,"HOMEIMPROVEMENT","B",20000,11.12,"1",0.32,"N",2,11.0413205543575
25,63000,"RENT",3,"MEDICAL","B",20000,12.42,"1",0.32,"N",3,11.0508900053737
26,58000,"RENT",0,"DEBTCONSOLIDATION","B",20000,10.25,"1",0.34,"N",2,10.9681982895286
23,65000,"RENT",0,"MEDICAL","B",20000,10.65,"1",0.31,"N",3,11.0821425488778
24,20800,"OWN",0,"PERSONAL","D",5000,16.29,"0",0.24,"Y",3,9.94270826568941
24,20856,"OWN",NA,"VENTURE","B",10000,10.59,"0",0.48,"N",4,9.94539695561334
26,59000,"RENT",3,"PERSONAL","C",20000,NA,"1",0.34,"N",4,10.9852927228879
23,59000,"RENT",7,"EDUCATION","C",20000,12.29,"1",0.34,"N",4,10.9852927228879
21,21000,"MORTGAGE",5,"DEBTCONSOLIDATION","D",3500,17.27,"1",0.17,"Y",2,9.95227771670556
26,65004,"RENT",7,"DEBTCONSOLIDATION","B",20000,11.99,"1",0.31,"N",2,11.0822040854459
25,59004,"RENT",1,"PERSONAL","D",20000,14.84,"1",0.34,"Y",2,10.9853605171999
23,59004,"RENT",5,"DEBTCONSOLIDATION","B",20000,10.83,"1",0.34,"N",2,10.9853605171999
22,66996,"RENT",3,"EDUCATION","B",20000,12.18,"0",0.3,"N",2,11.1123881950984
26,68000,"RENT",10,"EDUCATION","B",20000,10.75,"0",0.29,"N",4,11.1272629841582
23,69500,"RENT",3,"VENTURE","E",20000,17.74,"0",0.29,"Y",2,11.1490820315529
25,70000,"RENT",5,"HOMEIMPROVEMENT","B",20000,9.99,"0",0.29,"N",2,11.1562505210315
25,71004,"RENT",9,"PERSONAL","D",20000,14.09,"0",0.28,"N",2,11.1704914924647
22,21000,"MORTGAGE",4,"DEBTCONSOLIDATION","B",3000,11.49,"0",0.14,"N",3,9.95227771670556
23,71004,"RENT",8,"EDUCATION","D",20000,14.09,"0",0.28,"N",3,11.1704914924647
24,21000,"OTHER",4,"PERSONAL","B",6000,12.21,"0",0.29,"N",2,9.95227771670556
23,66000,"RENT",1,"VENTURE","D",20000,14.11,"1",0.3,"N",3,11.0974100210086
22,66000,"RENT",3,"DEBTCONSOLIDATION","D",20000,14.42,"1",0.3,"N",2,11.0974100210086
24,74000,"RENT",0,"HOMEIMPROVEMENT","B",20000,12.69,"0",0.27,"N",3,11.2118203721863
24,75000,"RENT",4,"HOMEIMPROVEMENT","B",20000,8.88,"0",0.27,"N",3,11.2252433925184
26,75000,"RENT",5,"MEDICAL","A",20000,6.91,"0",0.27,"N",4,11.2252433925184
26,75000,"RENT",3,"EDUCATION","A",20000,NA,"0",0.27,"N",3,11.2252433925184
22,69000,"RENT",6,"DEBTCONSOLIDATION","B",20000,10.99,"1",0.29,"N",4,11.1418617835794
22,75000,"RENT",2,"VENTURE","C",20000,NA,"0",0.27,"N",2,11.2252433925184
21,21600,"MORTGAGE",6,"PERSONAL","A",7575,NA,"0",0.35,"N",3,9.98044859367226
24,69000,"RENT",0,"HOMEIMPROVEMENT","E",20000,14.82,"1",0.29,"N",4,11.1418617835794
23,75600,"RENT",3,"PERSONAL","E",20000,16.32,"0",0.26,"Y",3,11.2332115621676
23,59497,"RENT",0,"MEDICAL","E",20000,16,"1",0.29,"N",3,10.9936811700945
24,70000,"RENT",8,"VENTURE","E",20000,14.88,"1",0.29,"N",4,11.1562505210315
22,77004,"RENT",6,"DEBTCONSOLIDATION","C",20000,13.98,"0",0.26,"N",4,11.2516126475385
22,21600,"MORTGAGE",NA,"EDUCATION","A",4025,5.42,"0",0.19,"N",4,9.98044859367226
24,21600,"MORTGAGE",8,"MEDICAL","A",8000,5.42,"0",0.37,"N",2,9.98044859367226
26,78000,"RENT",8,"HOMEIMPROVEMENT","C",20000,13.85,"0",0.26,"Y",4,11.2644641056717
22,21600,"MORTGAGE",NA,"PERSONAL","C",4000,12.99,"0",0.19,"N",2,9.98044859367226
26,21600,"OWN",NA,"MEDICAL","B",4200,9.99,"0",0.19,"N",3,9.98044859367226
22,21600,"MORTGAGE",6,"VENTURE","C",1400,NA,"0",0.06,"N",2,9.98044859367226
23,61200,"RENT",4,"MEDICAL","B",20000,11.14,"1",0.28,"N",2,11.0219024685004
23,78500,"RENT",7,"MEDICAL","C",20000,13.85,"0",0.25,"Y",4,11.2708539037705
23,79000,"RENT",5,"EDUCATION","D",20000,16.89,"0",0.25,"Y",4,11.2772031314492
23,21600,"OWN",2,"VENTURE","C",6000,12.68,"0",0.28,"N",4,9.98044859367226
24,80000,"RENT",3,"VENTURE","C",20000,13.06,"0",0.25,"N",4,11.289781913656
23,21600,"MORTGAGE",7,"EDUCATION","A",2000,6.17,"0",0.09,"N",4,9.98044859367226
22,80000,"RENT",3,"EDUCATION","C",20000,13.98,"0",0.25,"Y",4,11.289781913656
22,21600,"OWN",3,"VENTURE","A",8500,6.54,"0",0.39,"N",4,9.98044859367226
26,62900,"RENT",2,"MEDICAL","C",20000,13.85,"1",0.27,"N",3,11.0493014426885
26,21600,"MORTGAGE",0,"HOMEIMPROVEMENT","B",1000,10.36,"0",0.05,"N",3,9.98044859367226
25,74004,"RENT",2,"PERSONAL","E",20000,15.95,"1",0.27,"Y",4,11.2118744247795
23,80700,"RENT",7,"MEDICAL","B",20000,11.71,"0",0.25,"N",2,11.298493854258
24,21600,"MORTGAGE",0,"DEBTCONSOLIDATION","D",2000,14.84,"1",0.09,"N",2,9.98044859367226
23,76042,"RENT",6,"HOMEIMPROVEMENT","D",20000,15.05,"1",0.26,"Y",4,11.2390410982028
23,84000,"RENT",7,"PERSONAL","B",20000,11.11,"0",0.24,"N",4,11.3385720778255
23,21600,"OWN",0,"EDUCATION","B",4400,12.53,"0",0.2,"N",2,9.98044859367226
21,21600,"MORTGAGE",2,"DEBTCONSOLIDATION","B",10000,11.14,"0",0.46,"N",2,9.98044859367226
24,78996,"RENT",2,"HOMEIMPROVEMENT","D",20000,14.11,"1",0.25,"N",2,11.2771524972559
23,85000,"RENT",0,"MEDICAL","A",20000,7.49,"0",0.24,"N",2,11.3504065354725
25,85000,"RENT",3,"DEBTCONSOLIDATION","B",20000,10.25,"0",0.24,"N",3,11.3504065354725
26,73000,"RENT",3,"PERSONAL","B",20000,12.53,"1",0.27,"N",2,11.1982147201305
21,21816,"MORTGAGE",2,"PERSONAL","B",1500,11.86,"0",0.07,"N",3,9.99039892452542
23,21840,"OWN",1,"VENTURE","A",9000,7.88,"0",0.41,"N",3,9.99149842985884
24,21948,"MORTGAGE",2,"VENTURE","D",4000,NA,"0",0.18,"N",2,9.99643129817887
23,21996,"OWN",4,"PERSONAL","C",6000,13.23,"0",0.27,"N",4,9.9986158976277
22,90000,"RENT",5,"PERSONAL","B",20000,NA,"0",0.22,"N",4,11.4075649493124
23,78000,"RENT",0,"HOMEIMPROVEMENT","F",20000,18.25,"1",0.26,"Y",2,11.2644641056717
24,90000,"RENT",9,"DEBTCONSOLIDATION","A",20000,6.54,"0",0.22,"N",3,11.4075649493124
23,90000,"RENT",2,"MEDICAL","B",20000,11.49,"0",0.22,"N",4,11.4075649493124
22,22000,"MORTGAGE",6,"EDUCATION","B",7000,11.71,"0",0.32,"N",2,9.99879773234045
26,22000,"MORTGAGE",3,"DEBTCONSOLIDATION","B",3825,10.65,"0",0.17,"N",4,9.99879773234045
22,92000,"RENT",6,"VENTURE","F",20000,15.65,"0",0.22,"Y",2,11.4295438560312
25,22000,"MORTGAGE",9,"EDUCATION","A",5875,6.62,"1",0.27,"N",2,9.99879773234045
25,92407,"RENT",9,"MEDICAL","B",20000,9.25,"0",0.22,"N",2,11.4339580123361
22,22000,"MORTGAGE",0,"MEDICAL","B",2400,11.71,"0",0.11,"N",3,9.99879773234045
24,22000,"MORTGAGE",8,"PERSONAL","A",8000,5.42,"0",0.36,"N",4,9.99879773234045
26,93492,"RENT",0,"DEBTCONSOLIDATION","B",20000,9.45,"0",0.21,"N",4,11.4456311501189
23,22000,"MORTGAGE",5,"DEBTCONSOLIDATION","A",1550,7.49,"1",0.07,"N",2,9.99879773234045
22,94500,"RENT",2,"PERSONAL","B",20000,NA,"0",0.21,"N",2,11.4563551134818
23,95000,"RENT",2,"EDUCATION","B",20000,10.99,"0",0.21,"N",2,11.4616321705827
24,95000,"RENT",4,"HOMEIMPROVEMENT","D",20000,NA,"0",0.21,"Y",3,11.4616321705827
23,99000,"RENT",7,"EDUCATION","D",20000,15.28,"0",0.2,"N",4,11.5028751291167
22,22000,"OWN",1,"DEBTCONSOLIDATION","D",8500,15.05,"0",0.39,"N",4,9.99879773234045
24,99996,"RENT",0,"HOMEIMPROVEMENT","C",20000,14.22,"0",0.2,"Y",3,11.5128854641702
25,1e+05,"RENT",9,"HOMEIMPROVEMENT","C",20000,13.06,"0",0.2,"N",2,11.5129254649702
