"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_person_income"
26,18000,"RENT",2,"EDUCATION","D",2000,13.3,"1",0.11,"N",2,9.7981270368783
24,19200,"RENT",2,"MEDICAL","C",2000,13.49,"0",0.1,"N",4,9.86266555801587
21,23040,"RENT",3,"MEDICAL","C",2000,13.11,"0",0.09,"Y",2,10.0449871148098
23,24000,"RENT",0,"EDUCATION","C",2000,12.61,"0",0.08,"Y",3,10.0858091093301
22,24000,"RENT",1,"EDUCATION","C",2000,13.11,"0",0.08,"Y",4,10.0858091093301
25,29328,"MORTGAGE",9,"DEBTCONSOLIDATION","A",10000,7.74,"0",0.34,"N",3,10.2862979700795
24,24000,"RENT",1,"HOMEIMPROVEMENT","D",2000,14.61,"1",0.08,"Y",2,10.0858091093301
24,25000,"RENT",6,"PERSONAL","A",2000,6.62,"0",0.08,"N",4,10.1266311038503
24,25200,"RENT",8,"DEBTCONSOLIDATION","D",2000,14.96,"1",0.08,"Y",4,10.1345992734995
22,29553,"OWN",2,"VENTURE","A",6000,7.49,"0",0.2,"N",4,10.2939405405238
23,26496,"RENT",1,"DEBTCONSOLIDATION","C",2000,13.61,"0",0.08,"N",4,10.184749057185
25,30000,"RENT",0,"MEDICAL","B",2000,12.42,"0",0.07,"N",2,10.3089526606443
24,30000,"RENT",5,"MEDICAL","G",2000,21.27,"1",0.07,"Y",3,10.3089526606443
21,30000,"MORTGAGE",0,"MEDICAL","A",7125,7.51,"1",0.24,"N",4,10.3089526606443
24,1e+05,"RENT",1,"VENTURE","B",15000,11.89,"0",0.15,"N",2,11.5129254649702
24,100896,"RENT",7,"HOMEIMPROVEMENT","D",15000,14.42,"0",0.15,"N",2,11.5218455623448
22,111000,"RENT",1,"VENTURE","B",15000,10.62,"0",0.14,"N",3,11.6172854802945
25,30000,"MORTGAGE",2,"VENTURE","B",8000,10.65,"0",0.27,"N",4,10.3089526606443
26,118000,"RENT",1,"EDUCATION","D",15000,17.58,"1",0.13,"N",4,11.6784399034478
22,33996,"RENT",1,"EDUCATION","D",14900,15.37,"1",0.44,"Y",2,10.4339981496185
22,58900,"RENT",2,"MEDICAL","C",14900,13.57,"0",0.25,"N",3,10.9835963696397
25,28800,"RENT",6,"MEDICAL","A",14800,7.49,"1",0.51,"N",3,10.268130666124
25,30000,"RENT",2,"MEDICAL","B",2000,10.38,"0",0.07,"N",2,10.3089526606443
24,31200,"RENT",3,"PERSONAL","C",2000,14.65,"0",0.06,"Y",2,10.3481733737976
24,32000,"RENT",2,"EDUCATION","B",2000,10.59,"1",0.06,"N",3,10.3734911817819
24,32640,"RENT",5,"EDUCATION","B",2000,10,"1",0.06,"N",2,10.393293809078
25,58020,"RENT",9,"PERSONAL","A",2000,6.91,"0",0.03,"N",4,10.9685430576754
24,62000,"RENT",4,"EDUCATION","C",2000,13.49,"0",0.03,"N",3,11.0348896640272
25,30000,"MORTGAGE",NA,"EDUCATION","D",10625,16.49,"0",0.35,"N",4,10.3089526606443
26,70000,"RENT",3,"EDUCATION","C",2000,12.84,"0",0.03,"Y",2,11.1562505210315
23,75000,"RENT",3,"VENTURE","A",2000,5.79,"0",0.03,"N",3,11.2252433925184
25,44400,"RENT",4,"PERSONAL","D",2100,17.27,"0",0.05,"N",4,10.7009947484203
26,110000,"RENT",0,"DEBTCONSOLIDATION","A",2100,7.12,"0",0.02,"N",2,11.6082356447746
22,30000,"MORTGAGE",6,"PERSONAL","C",2000,12.61,"0",0.07,"N",4,10.3089526606443
21,37947,"RENT",5,"PERSONAL","A",14000,7.9,"1",0.37,"N",2,10.5439457283157
22,40000,"RENT",6,"EDUCATION","B",14000,NA,"1",0.35,"N",4,10.5966347330961
24,30000,"OWN",7,"HOMEIMPROVEMENT","C",10000,12.61,"0",0.33,"N",3,10.3089526606443
22,30000,"MORTGAGE",3,"EDUCATION","A",5000,6.91,"0",0.17,"N",3,10.3089526606443
25,38400,"RENT",5,"DEBTCONSOLIDATION","B",2200,12.69,"0",0.06,"N",3,10.5558127385758
22,55000,"RENT",3,"MEDICAL","A",2200,5.79,"0",0.04,"N",4,10.9150884642146
23,30000,"MORTGAGE",2,"VENTURE","A",8000,7.88,"0",0.27,"N",2,10.3089526606443
21,52500,"RENT",0,"DEBTCONSOLIDATION","A",2225,7.66,"0",0.04,"N",3,10.8685684485797
25,30000,"MORTGAGE",0,"HOMEIMPROVEMENT","C",6000,14.35,"0",0.2,"Y",2,10.3089526606443
23,13000,"RENT",0,"PERSONAL","E",2400,16.82,"1",0.18,"N",3,9.47270463644367
23,30000,"MORTGAGE",3,"PERSONAL","B",4500,10.62,"0",0.15,"N",3,10.3089526606443
24,30000,"MORTGAGE",9,"DEBTCONSOLIDATION","C",2400,13.11,"0",0.08,"Y",2,10.3089526606443
25,22800,"RENT",1,"MEDICAL","B",2400,10.36,"0",0.11,"N",4,10.0345158149425
23,30000,"OWN",0,"PERSONAL","B",3000,11.14,"0",0.1,"N",3,10.3089526606443
22,27259,"RENT",1,"EDUCATION","B",2400,10.59,"0",0.09,"N",2,10.2131390207919
23,40000,"RENT",3,"DEBTCONSOLIDATION","A",2400,8.9,"0",0.06,"N",3,10.5966347330961
25,30000,"MORTGAGE",9,"VENTURE","A",3000,NA,"0",0.1,"N",4,10.3089526606443
23,48000,"RENT",1,"MEDICAL","A",2400,8.49,"0",0.05,"N",4,10.77895628989
25,52000,"RENT",0,"HOMEIMPROVEMENT","A",2400,7.88,"0",0.05,"N",4,10.8589989975636
22,57500,"RENT",3,"PERSONAL","C",2400,15.23,"0",0.04,"N",3,10.9595402267854
26,54000,"RENT",2,"HOMEIMPROVEMENT","D",2400,14.09,"1",0.04,"N",2,10.8967393255464
21,30000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",14000,9.38,"0",0.47,"N",4,10.3089526606443
26,67000,"RENT",4,"MEDICAL","C",2400,12.99,"0",0.04,"Y",2,11.1124478983731
23,30280,"MORTGAGE",5,"EDUCATION","A",5800,7.29,"0",0.19,"N",2,10.3182427075514
23,29000,"RENT",4,"MEDICAL","D",13450,12.61,"1",0.46,"N",3,10.2750511089686
24,33000,"RENT",2,"DEBTCONSOLIDATION","A",13300,7.66,"1",0.4,"N",4,10.4042628404486
23,54000,"RENT",5,"VENTURE","D",13275,17.58,"0",0.25,"Y",2,10.8967393255464
25,24000,"RENT",3,"VENTURE","B",13250,10.37,"1",0.55,"N",2,10.0858091093301
26,35000,"RENT",5,"VENTURE","C",13225,13.49,"1",0.38,"Y",3,10.4631033404715
26,54000,"RENT",0,"PERSONAL","D",13200,14.91,"1",0.24,"Y",2,10.8967393255464
22,62000,"RENT",5,"VENTURE","A",13200,NA,"0",0.21,"N",4,11.0348896640272
24,71040,"RENT",1,"VENTURE","A",13100,7.49,"0",0.18,"N",2,11.1709983776661
24,31000,"MORTGAGE",8,"PERSONAL","D",9000,14.84,"1",0.29,"Y",4,10.3417424834673
23,31164,"MORTGAGE",7,"DEBTCONSOLIDATION","A",4500,6.62,"0",0.14,"N",2,10.3470188614507
22,39000,"RENT",5,"DEBTCONSOLIDATION","B",13000,11.83,"1",0.33,"N",4,10.5713169251118
22,43000,"RENT",6,"EDUCATION","C",13000,12.87,"0",0.3,"Y",4,10.6689553946757
23,31200,"MORTGAGE",7,"DEBTCONSOLIDATION","B",7550,9.99,"0",0.24,"N",4,10.3481733737976
22,20640,"RENT",0,"EDUCATION","C",2500,12.68,"0",0.12,"N",3,9.9349862195955
24,22000,"RENT",0,"DEBTCONSOLIDATION","B",2500,9.76,"0",0.11,"N",2,9.99879773234045
24,24000,"RENT",1,"MEDICAL","B",2500,10.74,"0",0.1,"N",3,10.0858091093301
24,31200,"MORTGAGE",2,"EDUCATION","C",6700,14.26,"0",0.21,"Y",2,10.3481733737976
23,25000,"RENT",0,"PERSONAL","A",2500,6.91,"0",0.1,"N",2,10.1266311038503
24,25000,"RENT",5,"MEDICAL","C",2500,13.48,"0",0.1,"Y",4,10.1266311038503
22,25000,"RENT",0,"DEBTCONSOLIDATION","B",2500,11.14,"0",0.1,"N",3,10.1266311038503
26,27200,"RENT",4,"DEBTCONSOLIDATION","C",2500,13.49,"0",0.09,"N",4,10.2109722522841
22,31500,"MORTGAGE",2,"VENTURE","A",14000,8.9,"0",0.44,"N",3,10.3577428248137
25,33000,"RENT",6,"DEBTCONSOLIDATION","B",2500,10.59,"0",0.08,"N",2,10.4042628404486
25,31920,"MORTGAGE",8,"MEDICAL","C",4500,NA,"0",0.14,"Y",2,10.3709880515637
26,31992,"OTHER",0,"VENTURE","A",6500,NA,"0",0.2,"N",4,10.3732411505267
25,40000,"RENT",3,"MEDICAL","B",2500,9.99,"0",0.06,"N",3,10.5966347330961
22,32000,"MORTGAGE",3,"EDUCATION","A",6000,8.49,"0",0.19,"N",2,10.3734911817819
23,59000,"RENT",7,"PERSONAL","D",2500,14.96,"0",0.04,"N",2,10.9852927228879
25,60000,"RENT",9,"PERSONAL","A",2500,8.63,"0",0.04,"N",3,11.0020998412042
24,32000,"MORTGAGE",4,"VENTURE","B",3000,10.75,"0",0.09,"N",4,10.3734911817819
23,92500,"RENT",6,"VENTURE","B",2500,10.74,"0",0.03,"N",3,11.4349639235005
26,121000,"RENT",2,"EDUCATION","A",2500,7.66,"0",0.02,"N",4,11.7035458245789
23,13000,"RENT",3,"PERSONAL","D",2800,15.21,"1",0.22,"Y",2,9.47270463644367
25,20800,"RENT",0,"HOMEIMPROVEMENT","D",2800,15.21,"1",0.13,"Y",4,9.94270826568941
21,32000,"MORTGAGE",5,"DEBTCONSOLIDATION","B",4200,11.58,"0",0.13,"N",2,10.3734911817819
23,26500,"RENT",1,"EDUCATION","C",2800,12.29,"0",0.11,"N",3,10.1849000119743
23,32000,"MORTGAGE",0,"HOMEIMPROVEMENT","D",2500,12.8,"1",0.08,"Y",3,10.3734911817819
25,36800,"RENT",1,"MEDICAL","C",2875,11.28,"0",0.08,"Y",4,10.513253124157
22,31500,"RENT",3,"DEBTCONSOLIDATION","D",2900,NA,"1",0.09,"N",4,10.3577428248137
21,12000,"RENT",0,"VENTURE","A",3000,7.88,"1",0.25,"N",3,9.39266192877014
23,14000,"RENT",4,"VENTURE","A",3000,7.74,"1",0.21,"N",3,9.5468126085974
25,17400,"RENT",0,"EDUCATION","B",3000,11.83,"1",0.17,"N",4,9.76422548520262
22,20000,"RENT",2,"EDUCATION","C",3000,13.11,"0",0.15,"N",4,9.90348755253613
25,32760,"MORTGAGE",6,"VENTURE","B",6000,10.59,"0",0.18,"N",2,10.396963537967
22,32968,"OWN",6,"EDUCATION","A",16500,8.9,"0",0.5,"N",4,10.4032926730187
22,22800,"RENT",3,"MEDICAL","A",3000,6.62,"0",0.13,"N",3,10.0345158149425
24,30000,"RENT",2,"EDUCATION","A",3000,6.03,"0",0.1,"N",3,10.3089526606443
22,30000,"RENT",3,"PERSONAL","B",3000,11.12,"0",0.1,"N",3,10.3089526606443
24,30000,"RENT",1,"DEBTCONSOLIDATION","C",3000,13.98,"1",0.1,"Y",2,10.3089526606443
25,30000,"RENT",4,"MEDICAL","B",3000,NA,"0",0.1,"N",4,10.3089526606443
25,30000,"RENT",4,"HOMEIMPROVEMENT","B",3000,12.21,"1",0.1,"N",4,10.3089526606443
25,33000,"MORTGAGE",9,"MEDICAL","B",3000,11.99,"0",0.09,"N",2,10.4042628404486
23,33000,"MORTGAGE",3,"PERSONAL","D",8325,15.99,"0",0.25,"N",3,10.4042628404486
25,32000,"RENT",3,"DEBTCONSOLIDATION","A",3000,8.94,"0",0.09,"N",3,10.3734911817819
25,32004,"RENT",0,"DEBTCONSOLIDATION","A",3000,9.32,"0",0.09,"N",2,10.37361617397
25,33000,"RENT",6,"PERSONAL","B",3000,10.95,"0",0.09,"N",4,10.4042628404486
25,29000,"RENT",9,"MEDICAL","A",3000,6.62,"1",0.1,"N",2,10.2750511089686
22,35000,"RENT",5,"EDUCATION","B",3000,10.01,"0",0.09,"N",2,10.4631033404715
24,35256,"RENT",2,"DEBTCONSOLIDATION","B",3000,10.74,"0",0.09,"N",2,10.4703910065218
24,36600,"RENT",4,"DEBTCONSOLIDATION","B",3000,9.33,"0",0.08,"N",2,10.5078035193895
21,38000,"RENT",5,"DEBTCONSOLIDATION","A",3000,7.05,"0",0.08,"N",4,10.5453414387085
22,33000,"MORTGAGE",4,"EDUCATION","C",12500,14.26,"0",0.38,"N",2,10.4042628404486
22,39996,"RENT",4,"PERSONAL","C",3000,14.35,"0",0.08,"Y",3,10.5965347280957
23,33012,"OWN",2,"EDUCATION","B",12200,10.99,"0",0.37,"N",4,10.4046264107126
21,40000,"RENT",0,"VENTURE","A",3000,NA,"0",0.07,"N",3,10.5966347330961
24,40000,"RENT",1,"MEDICAL","C",3000,14.22,"0",0.07,"N",4,10.5966347330961
24,33390,"MORTGAGE",4,"HOMEIMPROVEMENT","A",10000,NA,"0",0.3,"N",4,10.4160117329377
24,45000,"RENT",8,"MEDICAL","A",3000,7.49,"0",0.07,"N",4,10.7144177687525
26,39000,"RENT",11,"EDUCATION","C",3000,NA,"1",0.08,"Y",2,10.5713169251118
23,33600,"MORTGAGE",8,"PERSONAL","A",8000,6.99,"0",0.24,"N",2,10.4222813459513
23,50000,"RENT",0,"EDUCATION","A",3000,6.91,"0",0.06,"N",2,10.8197782844103
22,33600,"MORTGAGE",6,"VENTURE","A",5000,7.14,"0",0.15,"N",3,10.4222813459513
24,51684,"RENT",8,"PERSONAL","B",3000,10.59,"0",0.06,"N",2,10.8529035348421
23,51996,"RENT",1,"DEBTCONSOLIDATION","B",3000,10.37,"0",0.06,"N",2,10.8589220715279
22,48609,"RENT",6,"DEBTCONSOLIDATION","A",12000,7.49,"0",0.25,"N",3,10.7915639779291
23,48672,"RENT",6,"EDUCATION","A",12000,7.42,"0",0.25,"N",3,10.792859195059
26,49200,"RENT",NA,"DEBTCONSOLIDATION","C",12000,15.23,"0",0.24,"Y",3,10.8036489024804
23,50000,"RENT",0,"EDUCATION","B",12000,10.59,"0",0.24,"N",3,10.8197782844103
23,44004,"RENT",0,"VENTURE","E",12000,16,"1",0.27,"N",2,10.6920358178593
25,34000,"MORTGAGE",9,"DEBTCONSOLIDATION","B",10000,12.42,"0",0.29,"N",3,10.4341158035983
23,34000,"MORTGAGE",2,"DEBTCONSOLIDATION","A",10000,6.99,"0",0.29,"N",4,10.4341158035983
22,45449,"RENT",6,"MEDICAL","B",12000,NA,"1",0.26,"N",4,10.7243460971634
21,34000,"MORTGAGE",5,"PERSONAL","A",7200,6.76,"1",0.21,"N",2,10.4341158035983
24,53000,"RENT",6,"VENTURE","B",12000,11.11,"0",0.23,"N",3,10.8780471925343
26,53000,"RENT",4,"PERSONAL","D",12000,14.59,"0",0.23,"Y",3,10.8780471925343
22,54000,"RENT",2,"DEBTCONSOLIDATION","B",12000,10.99,"0",0.22,"N",2,10.8967393255464
22,48400,"RENT",6,"VENTURE","C",12000,14.65,"1",0.25,"Y",3,10.7872550927047
25,34000,"MORTGAGE",0,"MEDICAL","C",10000,12.87,"0",0.29,"Y",4,10.4341158035983
23,34174,"MORTGAGE",8,"PERSONAL","C",9000,13.47,"0",0.26,"N",4,10.4392204000082
23,57000,"RENT",0,"EDUCATION","C",12000,NA,"0",0.21,"N",4,10.9508065468167
23,51840,"RENT",1,"DEBTCONSOLIDATION","D",12000,15.95,"1",0.23,"Y",3,10.8559173310262
24,52260,"RENT",6,"MEDICAL","B",12000,9.99,"1",0.23,"N",4,10.8639865390746
22,59000,"RENT",6,"PERSONAL","B",12000,10.37,"0",0.2,"N",3,10.9852927228879
23,34560,"MORTGAGE",1,"MEDICAL","B",10000,10.59,"0",0.29,"N",2,10.450452222918
24,52000,"RENT",8,"DEBTCONSOLIDATION","B",3000,11.49,"0",0.06,"N",4,10.8589989975636
25,49000,"RENT",2,"VENTURE","C",3000,12.68,"1",0.06,"Y",3,10.7995755770928
22,49000,"RENT",7,"DEBTCONSOLIDATION","C",3000,12.23,"1",0.06,"Y",2,10.7995755770928
23,59300,"RENT",1,"MEDICAL","A",3000,9.63,"0",0.05,"N",3,10.9903645849858
21,35000,"OWN",5,"VENTURE","B",10000,NA,"0",0.29,"N",4,10.4631033404715
25,60000,"RENT",5,"EDUCATION","D",3000,17.58,"0",0.05,"Y",2,11.0020998412042
22,60000,"RENT",2,"PERSONAL","B",3000,11.89,"0",0.05,"N",4,11.0020998412042
26,60996,"RENT",6,"HOMEIMPROVEMENT","C",3000,12.22,"0",0.05,"Y",4,11.0185635672349
24,55160,"RENT",0,"EDUCATION","A",3000,8.9,"1",0.05,"N",3,10.9179933319072
21,35000,"OWN",3,"EDUCATION","C",5000,14.27,"0",0.14,"Y",3,10.4631033404715
22,58170,"RENT",1,"EDUCATION","A",3000,9.07,"1",0.05,"N",2,10.9711250369048
23,58800,"RENT",7,"PERSONAL","B",3000,10.36,"1",0.05,"N",4,10.9818971338867
22,58992,"RENT",0,"MEDICAL","C",3000,12.84,"1",0.05,"Y",3,10.9851571204739
24,35000,"OWN",1,"MEDICAL","A",10000,7.9,"0",0.29,"N",4,10.4631033404715
26,35000,"MORTGAGE",10,"PERSONAL","B",8000,12.69,"0",0.23,"N",3,10.4631033404715
21,68000,"RENT",3,"PERSONAL","C",3000,11.78,"0",0.04,"N",2,11.1272629841582
22,70000,"RENT",2,"PERSONAL","A",3000,7.29,"0",0.04,"N",4,11.1562505210315
26,72054,"RENT",9,"HOMEIMPROVEMENT","A",3000,7.29,"0",0.04,"N",2,11.1851711168887
21,35000,"MORTGAGE",5,"DEBTCONSOLIDATION","B",4800,10.99,"0",0.14,"N",3,10.4631033404715
23,75000,"RENT",2,"PERSONAL","A",3000,NA,"0",0.04,"N",2,11.2252433925184
24,75000,"RENT",4,"HOMEIMPROVEMENT","C",3000,NA,"0",0.04,"N",4,11.2252433925184
23,78000,"RENT",5,"VENTURE","D",3000,16.89,"0",0.04,"N",3,11.2644641056717
23,85000,"RENT",5,"VENTURE","A",3000,7.49,"0",0.04,"N",3,11.3504065354725
25,35000,"MORTGAGE",5,"HOMEIMPROVEMENT","B",10000,11.99,"0",0.29,"N",4,10.4631033404715
22,29000,"MORTGAGE",5,"DEBTCONSOLIDATION","B",9000,NA,"1",0.31,"N",4,10.2750511089686
26,35000,"OWN",1,"VENTURE","B",5600,11.11,"0",0.16,"N",4,10.4631033404715
26,35000,"MORTGAGE",0,"HOMEIMPROVEMENT","A",3800,6.54,"0",0.11,"N",3,10.4631033404715
25,42000,"RENT",2,"EDUCATION","A",3150,5.79,"0",0.07,"N",4,10.6454248972655
22,15600,"RENT",5,"VENTURE","E",3200,17.93,"1",0.21,"N",4,9.65502619323763
24,35000,"MORTGAGE",2,"EDUCATION","B",8000,11.86,"0",0.23,"N",3,10.4631033404715
25,27600,"RENT",2,"VENTURE","B",3200,12.21,"0",0.12,"N",2,10.2255710517052
25,30000,"RENT",0,"MEDICAL","C",3200,13.99,"0",0.11,"N",2,10.3089526606443
21,30000,"RENT",3,"MEDICAL","B",3200,11.14,"0",0.11,"N",3,10.3089526606443
24,35000,"MORTGAGE",2,"MEDICAL","A",2950,NA,"0",0.08,"N",4,10.4631033404715
25,33000,"RENT",9,"MEDICAL","A",3200,5.42,"0",0.1,"N",4,10.4042628404486
22,37440,"RENT",1,"EDUCATION","C",3200,13.04,"0",0.09,"Y",2,10.5304949305915
26,38400,"RENT",7,"PERSONAL","C",3200,13.49,"0",0.08,"N",2,10.5558127385758
22,44568,"RENT",3,"PERSONAL","B",3200,NA,"0",0.07,"N",4,10.7047713917007
21,45000,"RENT",3,"PERSONAL","A",3200,6.54,"0",0.07,"N",4,10.7144177687525
23,45240,"RENT",4,"VENTURE","A",3200,7.37,"0",0.07,"N",3,10.7197369302301
23,49200,"RENT",4,"MEDICAL","C",3200,13.48,"0",0.07,"Y",3,10.8036489024804
22,51000,"RENT",2,"EDUCATION","B",3200,10.99,"0",0.06,"N",2,10.8395809117065
23,35000,"OTHER",0,"PERSONAL","B",12800,11.83,"1",0.37,"N",2,10.4631033404715
24,58000,"RENT",2,"VENTURE","C",3200,14.35,"0",0.06,"N",2,10.9681982895286
24,35000,"OWN",1,"VENTURE","E",3500,16,"0",0.1,"N",3,10.4631033404715
25,78000,"RENT",2,"HOMEIMPROVEMENT","D",3200,14.59,"1",0.04,"Y",3,11.2644641056717
21,35000,"MORTGAGE",1,"MEDICAL","A",4950,7.68,"0",0.14,"N",4,10.4631033404715
22,35000,"MORTGAGE",6,"PERSONAL","C",7500,11.34,"0",0.21,"Y",2,10.4631033404715
21,12000,"RENT",2,"HOMEIMPROVEMENT","B",3250,9.99,"1",0.27,"N",2,9.39266192877014
22,14400,"RENT",6,"PERSONAL","D",3250,16.29,"1",0.23,"N",4,9.57498348556409
26,28000,"RENT",2,"HOMEIMPROVEMENT","D",3250,14.59,"1",0.12,"N",4,10.2399597891573
24,35004,"MORTGAGE",5,"EDUCATION","A",7000,5.42,"0",0.2,"N",3,10.4632176196557
24,33000,"RENT",2,"VENTURE","C",3300,12.99,"0",0.1,"N",4,10.4042628404486
22,66000,"RENT",0,"VENTURE","C",3300,14.65,"0",0.05,"Y",2,11.0974100210086
24,60000,"RENT",5,"HOMEIMPROVEMENT","D",3400,NA,"0",0.06,"N",2,11.0020998412042
25,35360,"MORTGAGE",9,"MEDICAL","A",10000,8.94,"0",0.28,"N",2,10.4733365167516
26,14000,"RENT",8,"HOMEIMPROVEMENT","B",3450,12.69,"1",0.25,"N",3,9.5468126085974
21,13500,"RENT",0,"VENTURE","B",3500,9.96,"1",0.26,"N",2,9.51044496442652
24,24000,"RENT",2,"HOMEIMPROVEMENT","D",3500,15.65,"1",0.15,"Y",3,10.0858091093301
22,35900,"MORTGAGE",6,"PERSONAL","C",6000,15.27,"0",0.17,"N",3,10.4884925744764
22,26400,"RENT",1,"EDUCATION","C",3500,15.27,"0",0.13,"N",3,10.1811192891344
21,30000,"RENT",5,"PERSONAL","A",3500,7.9,"0",0.12,"N",2,10.3089526606443
22,36000,"MORTGAGE",6,"PERSONAL","A",18500,7.9,"0",0.51,"N",4,10.4912742174382
25,31200,"RENT",7,"MEDICAL","A",3500,6.92,"0",0.11,"N",3,10.3481733737976
26,33000,"RENT",1,"VENTURE","B",3500,10.25,"0",0.11,"N",2,10.4042628404486
22,34000,"RENT",0,"DEBTCONSOLIDATION","C",3500,14.27,"0",0.1,"Y",3,10.4341158035983
26,34200,"RENT",1,"MEDICAL","C",3500,12.84,"0",0.1,"N",4,10.4399809230507
22,36000,"MORTGAGE",3,"EDUCATION","A",5250,NA,"0",0.15,"N",4,10.4912742174382
22,39000,"RENT",6,"MEDICAL","B",3500,9.91,"0",0.09,"N",4,10.5713169251118
22,39336,"RENT",6,"VENTURE","A",3500,5.42,"0",0.09,"N",2,10.5798954090918
24,36000,"OWN",5,"PERSONAL","B",8000,10.65,"0",0.22,"N",2,10.4912742174382
22,45000,"RENT",0,"MEDICAL","B",3500,12.53,"0",0.08,"N",3,10.7144177687525
22,51996,"RENT",4,"PERSONAL","B",3500,9.62,"0",0.07,"N",2,10.8589220715279
24,45996,"RENT",9,"PERSONAL","B",3500,12.21,"1",0.08,"N",2,10.7363097151686
22,57000,"RENT",1,"EDUCATION","C",3500,12.61,"0",0.06,"Y",2,10.9508065468167
22,36000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",5975,7.42,"0",0.17,"N",4,10.4912742174382
23,74880,"RENT",3,"EDUCATION","B",3500,11.11,"0",0.05,"N",4,11.2236421111515
23,81000,"RENT",5,"EDUCATION","B",3500,10.75,"0",0.04,"N",3,11.3022044336546
24,78000,"RENT",1,"DEBTCONSOLIDATION","B",3500,11.83,"1",0.04,"N",3,11.2644641056717
23,94000,"RENT",7,"MEDICAL","B",3500,11.49,"0",0.04,"N",3,11.4510500612521
23,30000,"MORTGAGE",7,"HOMEIMPROVEMENT","A",2200,NA,"1",0.07,"N",3,10.3089526606443
22,18000,"RENT",0,"MEDICAL","B",3600,NA,"1",0.2,"N",3,9.7981270368783
22,18700,"RENT",3,"EDUCATION","A",3600,8.9,"1",0.19,"N",4,9.83627880284268
23,24216,"RENT",1,"EDUCATION","D",3600,16.49,"1",0.15,"N",3,10.0947688507016
26,30000,"RENT",3,"MEDICAL","D",3600,15.99,"1",0.12,"N",4,10.3089526606443
25,33000,"RENT",4,"MEDICAL","B",3600,10,"1",0.11,"N",3,10.4042628404486
25,36000,"RENT",2,"EDUCATION","C",3600,15.23,"0",0.1,"N",4,10.4912742174382
22,37008,"RENT",2,"EDUCATION","B",3600,12.42,"0",0.1,"N",4,10.5188893844712
22,42000,"RENT",0,"VENTURE","C",3600,14.72,"0",0.09,"Y",4,10.6454248972655
24,37950,"RENT",8,"EDUCATION","B",11000,11.86,"0",0.29,"N",2,10.5440247828238
22,34000,"RENT",2,"HOMEIMPROVEMENT","D",11000,15.99,"1",0.32,"N",3,10.4341158035983
25,44975,"RENT",2,"MEDICAL","A",11000,6.99,"0",0.24,"N",4,10.7138620588187
24,47160,"RENT",5,"VENTURE","B",11000,11.14,"0",0.23,"N",4,10.7613013546513
25,48996,"RENT",9,"EDUCATION","A",11000,7.88,"0",0.22,"N",2,10.7994939411076
22,50000,"RENT",6,"EDUCATION","C",11000,13.49,"0",0.22,"Y",4,10.8197782844103
26,46000,"RENT",3,"MEDICAL","D",11000,16.29,"1",0.24,"Y",3,10.7363966754712
26,53004,"RENT",10,"HOMEIMPROVEMENT","A",11000,5.79,"0",0.21,"N",4,10.8781226613845
21,36000,"MORTGAGE",1,"DEBTCONSOLIDATION","A",8000,9.32,"0",0.22,"N",3,10.4912742174382
22,36000,"MORTGAGE",2,"DEBTCONSOLIDATION","A",10000,8.32,"0",0.28,"N",3,10.4912742174382
22,71200,"RENT",2,"VENTURE","B",11000,12.42,"0",0.15,"N",2,11.1732480974001
21,87000,"RENT",5,"MEDICAL","B",11000,11.58,"0",0.13,"N",2,11.3736633976367
26,36194,"MORTGAGE",10,"PERSONAL","B",9250,10.08,"0",0.26,"N",3,10.4966486382201
22,35500,"RENT",6,"HOMEIMPROVEMENT","C",10875,12.84,"1",0.31,"N",4,10.4772879754635
24,36500,"MORTGAGE",0,"EDUCATION","C",7000,13.16,"0",0.19,"Y",4,10.5050675395706
25,50000,"RENT",2,"VENTURE","B",10800,10.75,"0",0.22,"N",3,10.8197782844103
25,30780,"MORTGAGE",NA,"MEDICAL","A",5500,8.49,"1",0.18,"N",4,10.3346204073929
21,57000,"RENT",6,"HOMEIMPROVEMENT","D",10800,16.77,"1",0.19,"N",4,10.9508065468167
24,36852,"MORTGAGE",NA,"EDUCATION","B",6000,9.99,"0",0.16,"N",4,10.5146651702288
26,69000,"RENT",11,"HOMEIMPROVEMENT","A",10800,7.51,"1",0.16,"N",4,11.1418617835794
22,75000,"RENT",0,"MEDICAL","B",10800,9.62,"0",0.14,"N",3,11.2252433925184
23,30000,"RENT",6,"EDUCATION","B",10775,10.65,"1",0.36,"N",4,10.3089526606443
22,29950,"RENT",0,"HOMEIMPROVEMENT","D",10750,14.11,"1",0.36,"N",3,10.3072846035436
22,37000,"MORTGAGE",7,"MEDICAL","B",3600,11.71,"0",0.1,"N",2,10.5186731916264
23,25000,"RENT",0,"EDUCATION","B",10625,11.71,"1",0.42,"N",3,10.1266311038503
24,33048,"RENT",6,"EDUCATION","C",10600,11.97,"1",0.32,"Y",3,10.4057163290766
25,39204,"RENT",3,"PERSONAL","F",10500,NA,"0",0.27,"Y",4,10.5765340613891
26,37000,"MORTGAGE",4,"VENTURE","A",10400,8.94,"0",0.28,"N",3,10.5186731916264
